id,gender,subCategory,articleType,season,usage,Color,embedding,link,outfit_id
17150,Men,over_Topwear,Jackets,Winter,Casual,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.262436181), np.float64(0.0), np.float64(0.0), np.float64(0.368323147), np.float64(0.426186323), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.133937284), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.255569994), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.115544364), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0160526633), np.float64(0.135480434), np.float64(0.0), np.float64(0.0), np.float64(0.0458771549), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.136013165), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.175433278), np.float64(0.0), np.float64(0.0), np.float64(0.150624409), np.float64(0.0), np.float64(0.144999772), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.316431999), np.float64(0.0), np.float64(0.315725297), np.float64(0.000206172466), np.float64(0.0), np.float64(0.151602373), np.float64(0.143918678), np.float64(0.144867271), np.float64(0.0), np.float64(0.249696225), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.226610914), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0258137882), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.176167473), np.float64(0.0), np.float64(0.311549246), np.float64(0.0), np.float64(0.184947729), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.149242327), np.float64(0.154498383), np.float64(0.0156587027), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.023976393), np.float64(0.0), np.float64(0.0799993873), np.float64(0.404069543), np.float64(0.0367915854), np.float64(0.0), np.float64(0.0), np.float64(0.101767018), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0115012676), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.223332733), np.float64(0.507451594), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.400904804)]",http://assets.myntassets.com/v1/images/style/properties/SCULLERS-Men-Black-Checked-Trousers_944786d2f227f0f05ee7539a69ffca99_images.jpg,47
8840,Men,Bottomwear,Pants,Winter,Formal,Neutros,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2845561), np.float64(0.0), np.float64(0.0), np.float64(0.38479662), np.float64(0.27436024), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07298739), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21685088), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0307925), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.057984), np.float64(0.0013253), np.float64(0.0), np.float64(0.0), np.float64(0.13785565), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2521718), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21146128), np.float64(0.0), np.float64(0.0), np.float64(0.1291392), np.float64(0.0), np.float64(0.15140787), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.29321587), np.float64(0.0), np.float64(0.284713), np.float64(0.0), np.float64(0.0), np.float64(0.21912976), np.float64(0.14357997), np.float64(0.29025486), np.float64(0.0), np.float64(0.35337436), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.23556948), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21383357), np.float64(0.0), np.float64(0.19713964), np.float64(0.0), np.float64(0.23492026), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1000178), np.float64(0.02552499), np.float64(0.1084895), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05516961), np.float64(0.0), np.float64(0.20998847), np.float64(0.33215255), np.float64(0.15055893), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07393902), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4001433), np.float64(0.41818017), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.37355217)]",http://assets.myntassets.com/v1/images/style/properties/4108226bb5b99c56ae8e4d91113d5848_images.jpg,47
4745,Men,Topwear,Tshirts,Summer,Sports,Verde,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.062376216), np.float32(0.0), np.float32(0.0), np.float32(0.27991927), np.float32(0.11272344), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.2872448), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.2744122), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.29497898), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1563715), np.float32(0.25646585), np.float32(0.0), np.float32(0.0), np.float32(0.049644876), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.12556806), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.09617385), np.float32(0.0), np.float32(0.0), np.float32(0.044339076), np.float32(0.0), np.float32(0.014956819), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.13026205), np.float32(0.0), np.float32(0.22306609), np.float32(0.0), np.float32(0.0), np.float32(0.10652142), np.float32(0.045624837), np.float32(0.14189824), np.float32(0.0), np.float32(0.09145304), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.23974505), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.23582599), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.20148204), np.float32(0.0), np.float32(0.24894437), np.float32(0.0), np.float32(0.027405227), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.049936444), np.float32(0.18839605), np.float32(0.095861554), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.16511738), np.float32(0.0), np.float32(0.07068941), np.float32(0.22941078), np.float32(0.05983068), np.float32(0.0), np.float32(0.0), np.float32(0.3271333), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1562688), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.13727725), np.float32(0.2546263), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.4014988)]",http://assets.myntassets.com/v1/images/style/properties/c00babbea256a3569ff5644b73e5bc18_images.jpg,48
41477,Men,Shoes,Shoes,Spring,Casual,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1712237), np.float64(0.0), np.float64(0.0), np.float64(0.3636666), np.float64(0.3004943), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2873751), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.33654147), np.float64(0.0), np.float64(0.0), np.float64(0.00232851), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.29716605), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11540151), np.float64(0.26877034), np.float64(0.0), np.float64(0.0), np.float64(0.03162074), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10901338), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18332222), np.float64(0.0), np.float64(0.0), np.float64(0.07722317), np.float64(0.0), np.float64(0.07762261), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25907126), np.float64(0.0), np.float64(0.30735335), np.float64(0.0), np.float64(0.0), np.float64(0.11331137), np.float64(0.07764304), np.float64(0.15295762), np.float64(0.0), np.float64(0.1726299), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2656362), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.20571375), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.234293), np.float64(0.0), np.float64(0.33558607), np.float64(0.0), np.float64(0.07351829), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10452421), np.float64(0.23198254), np.float64(0.07951546), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15752083), np.float64(0.0), np.float64(0.03113979), np.float64(0.35475934), np.float64(0.03310286), np.float64(0.0), np.float64(0.0), np.float64(0.32100505), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15905353), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1538662), np.float64(0.41656354), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.47087184)]",http://assets.myntassets.com/v1/images/style/properties/33e59d63bb1e61279124c24cdbc2e42b_images.jpg,48
18976,Men,Bottomwear,Pants,Summer,Sports,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07725042), np.float64(0.0), np.float64(0.0), np.float64(0.28938407), np.float64(0.18004888), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.33934855), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.31275392), np.float64(0.0), np.float64(0.0), np.float64(0.00691302), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3687241), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18279867), np.float64(0.31522438), np.float64(0.0), np.float64(0.0), np.float64(0.00515002), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08817508), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10803059), np.float64(0.0), np.float64(0.0), np.float64(0.0369061), np.float64(0.0), np.float64(0.01816006), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15553391), np.float64(0.0), np.float64(0.2602537), np.float64(0.0), np.float64(0.0), np.float64(0.07139245), np.float64(0.05152515), np.float64(0.09931879), np.float64(0.0), np.float64(0.07790741), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25632012), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3048749), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21903576), np.float64(0.0), np.float64(0.29743096), np.float64(0.0), np.float64(0.00456643), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07453785), np.float64(0.29614276), np.float64(0.09113319), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18169755), np.float64(0.0), np.float64(0.01226027), np.float64(0.2729352), np.float64(0.02126285), np.float64(0.0), np.float64(0.0), np.float64(0.43244123), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17184067), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09536419), np.float64(0.3134868), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.43600488)]",http://assets.myntassets.com/v1/images/style/properties/ccadca774366af462f51c21a9516f53b_images.jpg,48
28540,Men,over_Topwear,Jackets,Summer,Sports,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10081437), np.float64(0.0), np.float64(0.0), np.float64(0.2886263), np.float64(0.2064801), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3220154), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.30049014), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.35002148), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1712861), np.float64(0.30524063), np.float64(0.0), np.float64(0.0), np.float64(0.00778991), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08805067), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11884239), np.float64(0.0), np.float64(0.0), np.float64(0.0569134), np.float64(0.0), np.float64(0.03406513), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17147315), np.float64(0.0), np.float64(0.25511137), np.float64(0.0), np.float64(0.0), np.float64(0.07729196), np.float64(0.06805731), np.float64(0.10302912), np.float64(0.0), np.float64(0.092985), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.24540639), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2772714), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.19547804), np.float64(0.0), np.float64(0.2942142), np.float64(0.0), np.float64(0.02529155), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09647712), np.float64(0.29577804), np.float64(0.0854485), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17715183), np.float64(0.0), np.float64(0.01595353), np.float64(0.2803805), np.float64(0.02951401), np.float64(0.0), np.float64(0.0), np.float64(0.40632474), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.14883217), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10472796), np.float64(0.32225502), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4178383)]",http://assets.myntassets.com/v1/images/style/properties/967ef2f9af420cda1800d5c7a5180306_images.jpg,48
6195,Men,Topwear,Tshirts,Summer,Casual,Neutros,"[np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.06607992), np.float32(0.0), np.float32(0.0), np.float32(0.28970236), np.float32(0.115119554), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.28883332), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.27689254), np.float32(0.0), np.float32(0.0), np.float32(0.005943015), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.29508483), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.16132566), np.float32(0.2648787), np.float32(0.0), np.float32(0.0), np.float32(0.043916445), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1300999), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.10424067), np.float32(0.0), np.float32(0.0), np.float32(0.044024855), np.float32(0.0), np.float32(0.017028967), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.1337378), np.float32(0.0), np.float32(0.22247875), np.float32(0.0), np.float32(0.0), np.float32(0.0991518), np.float32(0.043477327), np.float32(0.16180122), np.float32(0.0), np.float32(0.101990044), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.24063048), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.2307281), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.20126717), np.float32(0.0), np.float32(0.25047624), np.float32(0.0), np.float32(0.030566629), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.04844894), np.float32(0.19620812), np.float32(0.10241322), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.17676744), np.float32(0.0), np.float32(0.06835191), np.float32(0.22473083), np.float32(0.06156548), np.float32(0.0), np.float32(0.0), np.float32(0.33252037), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.16870189), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.14711809), np.float32(0.2554365), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.40152574)]",http://assets.myntassets.com/v1/images/style/properties/33e59d63bb1e61279124c24cdbc2e42b_images.jpg,49
41477,Men,Shoes,Shoes,Spring,Casual,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1712237), np.float64(0.0), np.float64(0.0), np.float64(0.3636666), np.float64(0.3004943), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2873751), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.33654147), np.float64(0.0), np.float64(0.0), np.float64(0.00232851), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.29716605), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11540151), np.float64(0.26877034), np.float64(0.0), np.float64(0.0), np.float64(0.03162074), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10901338), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18332222), np.float64(0.0), np.float64(0.0), np.float64(0.07722317), np.float64(0.0), np.float64(0.07762261), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25907126), np.float64(0.0), np.float64(0.30735335), np.float64(0.0), np.float64(0.0), np.float64(0.11331137), np.float64(0.07764304), np.float64(0.15295762), np.float64(0.0), np.float64(0.1726299), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2656362), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.20571375), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.234293), np.float64(0.0), np.float64(0.33558607), np.float64(0.0), np.float64(0.07351829), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10452421), np.float64(0.23198254), np.float64(0.07951546), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15752083), np.float64(0.0), np.float64(0.03113979), np.float64(0.35475934), np.float64(0.03310286), np.float64(0.0), np.float64(0.0), np.float64(0.32100505), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15905353), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1538662), np.float64(0.41656354), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.47087184)]",http://assets.myntassets.com/v1/images/style/properties/262831147596b8dbcd5fefa11f0044c7_images.jpg,49
18976,Men,Bottomwear,Pants,Summer,Sports,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07725042), np.float64(0.0), np.float64(0.0), np.float64(0.28938407), np.float64(0.18004888), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.33934855), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.31275392), np.float64(0.0), np.float64(0.0), np.float64(0.00691302), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3687241), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18279867), np.float64(0.31522438), np.float64(0.0), np.float64(0.0), np.float64(0.00515002), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08817508), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10803059), np.float64(0.0), np.float64(0.0), np.float64(0.0369061), np.float64(0.0), np.float64(0.01816006), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.15553391), np.float64(0.0), np.float64(0.2602537), np.float64(0.0), np.float64(0.0), np.float64(0.07139245), np.float64(0.05152515), np.float64(0.09931879), np.float64(0.0), np.float64(0.07790741), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.25632012), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3048749), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.21903576), np.float64(0.0), np.float64(0.29743096), np.float64(0.0), np.float64(0.00456643), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07453785), np.float64(0.29614276), np.float64(0.09113319), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.18169755), np.float64(0.0), np.float64(0.01226027), np.float64(0.2729352), np.float64(0.02126285), np.float64(0.0), np.float64(0.0), np.float64(0.43244123), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17184067), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09536419), np.float64(0.3134868), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.43600488)]",http://assets.myntassets.com/v1/images/style/properties/ccadca774366af462f51c21a9516f53b_images.jpg,49
28540,Men,over_Topwear,Jackets,Summer,Sports,Rojo,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10081437), np.float64(0.0), np.float64(0.0), np.float64(0.2886263), np.float64(0.2064801), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3220154), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.30049014), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.35002148), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.1712861), np.float64(0.30524063), np.float64(0.0), np.float64(0.0), np.float64(0.00778991), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08805067), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11884239), np.float64(0.0), np.float64(0.0), np.float64(0.0569134), np.float64(0.0), np.float64(0.03406513), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17147315), np.float64(0.0), np.float64(0.25511137), np.float64(0.0), np.float64(0.0), np.float64(0.07729196), np.float64(0.06805731), np.float64(0.10302912), np.float64(0.0), np.float64(0.092985), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.24540639), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2772714), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.19547804), np.float64(0.0), np.float64(0.2942142), np.float64(0.0), np.float64(0.02529155), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.09647712), np.float64(0.29577804), np.float64(0.0854485), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.17715183), np.float64(0.0), np.float64(0.01595353), np.float64(0.2803805), np.float64(0.02951401), np.float64(0.0), np.float64(0.0), np.float64(0.40632474), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.14883217), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.10472796), np.float64(0.32225502), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.4178383)]",http://assets.myntassets.com/v1/images/style/properties/967ef2f9af420cda1800d5c7a5180306_images.jpg,49
